order_id,product_id,category,supplier,customer_location,marketing_channel,order_date,return_status,price,quantity,delivery_time
O10937,P768,Electronics,Supplier B,Hyderabad,Website Banner,2025-04-02,0,1894.04,2,5
O10938,P898,Electronics,Supplier A,Mumbai,Social Media,2025-04-08,0,1761.46,3,5
O10939,P923,Electronics,Supplier A,Chennai,Website Banner,2025-05-30,0,717.59,3,7
O10940,P325,Clothing,Supplier A,Bangalore,TV,2025-06-04,1,799.56,4,9
O10941,P855,Books,Supplier B,Hyderabad,Social Media,2025-06-19,0,967.78,1,7
O10942,P123,Home,Supplier A,Hyderabad,Social Media,2025-05-27,0,450.73,1,9
O10943,P426,Home,Supplier A,Mumbai,Email,2025-05-19,0,240.09,3,4
O10944,P816,Home,Supplier A,Delhi,Social Media,2025-04-05,1,1764.42,4,4
O10945,P376,Home,Supplier B,Bangalore,Social Media,2025-05-12,0,1197.43,3,6
O10946,P146,Clothing,Supplier C,Hyderabad,Email,2025-06-23,1,1295.7,3,8
O10947,P554,Toys,Supplier A,Mumbai,Email,2025-06-13,1,1868.58,2,9
O10948,P784,Books,Supplier C,Chennai,TV,2025-06-20,0,1397.22,4,1
O10949,P538,Electronics,Supplier A,Hyderabad,Social Media,2025-04-22,0,1443.54,1,1
O10950,P138,Toys,Supplier C,Mumbai,TV,2025-04-29,0,1616.54,1,8
O10951,P404,Home,Supplier B,Delhi,TV,2025-05-15,0,409.43,1,7
O10952,P213,Toys,Supplier B,Delhi,Email,2025-05-08,0,848.29,3,9
O10953,P495,Books,Supplier A,Hyderabad,Website Banner,2025-05-22,0,1942.77,4,3
O10954,P715,Electronics,Supplier C,Hyderabad,TV,2025-06-05,1,1861.27,2,5
O10955,P116,Electronics,Supplier B,Bangalore,Website Banner,2025-05-08,0,1791.34,1,3
O10956,P174,Books,Supplier A,Mumbai,Social Media,2025-05-17,1,1013.76,4,5
O10957,P892,Books,Supplier A,Hyderabad,Email,2025-04-14,0,1742.95,1,1
O10958,P863,Home,Supplier B,Bangalore,Social Media,2025-05-16,0,287.11,2,4
O10959,P650,Electronics,Supplier B,Bangalore,Social Media,2025-06-26,1,467.33,4,6
O10960,P478,Toys,Supplier A,Hyderabad,Email,2025-04-09,0,945.14,3,2
O10961,P708,Clothing,Supplier C,Delhi,Social Media,2025-04-04,0,1070.11,3,7
O10962,P318,Clothing,Supplier C,Mumbai,Email,2025-04-16,0,674.31,1,8
O10963,P144,Books,Supplier C,Mumbai,Website Banner,2025-05-19,0,841.66,1,1
O10964,P367,Home,Supplier A,Delhi,Social Media,2025-06-03,0,493.0,4,4
O10965,P834,Clothing,Supplier B,Hyderabad,Email,2025-06-14,0,1080.44,2,4
O10966,P695,Electronics,Supplier A,Mumbai,TV,2025-05-15,0,1628.92,1,5
O10967,P411,Books,Supplier B,Hyderabad,Social Media,2025-04-27,1,1390.45,4,4
O10968,P702,Toys,Supplier C,Hyderabad,Website Banner,2025-04-19,0,394.03,2,9
O10969,P161,Books,Supplier C,Bangalore,Email,2025-05-06,1,1077.65,1,7
O10970,P572,Toys,Supplier B,Delhi,Social Media,2025-04-26,0,1455.76,1,2
O10971,P967,Books,Supplier B,Hyderabad,Social Media,2025-05-04,0,1153.81,4,1
O10972,P219,Books,Supplier A,Chennai,Social Media,2025-06-21,0,905.02,1,9
O10973,P395,Books,Supplier C,Delhi,Website Banner,2025-04-05,0,1319.45,3,1
O10974,P222,Toys,Supplier A,Mumbai,Email,2025-05-14,1,1943.55,2,6
O10975,P578,Toys,Supplier A,Bangalore,TV,2025-06-13,0,370.83,2,2
O10976,P547,Books,Supplier A,Mumbai,TV,2025-05-11,0,902.03,3,4
O10977,P558,Clothing,Supplier C,Mumbai,TV,2025-05-16,0,931.89,4,6
O10978,P392,Home,Supplier A,Delhi,Email,2025-05-07,0,1238.54,3,5
O10979,P491,Home,Supplier A,Mumbai,TV,2025-04-04,1,473.91,3,6
O10980,P823,Home,Supplier A,Hyderabad,Website Banner,2025-05-05,1,517.96,2,3
O10981,P974,Toys,Supplier A,Mumbai,Email,2025-04-13,0,713.65,4,5
O10982,P619,Toys,Supplier A,Bangalore,Social Media,2025-04-02,0,1920.57,1,2
O10983,P740,Clothing,Supplier A,Bangalore,Website Banner,2025-04-24,0,1521.4,3,7
O10984,P946,Home,Supplier C,Chennai,Social Media,2025-04-06,0,1391.05,3,3
O10985,P982,Home,Supplier A,Bangalore,TV,2025-04-09,1,1670.52,4,1
O10986,P397,Books,Supplier B,Mumbai,Website Banner,2025-06-27,0,429.64,3,8
O10987,P659,Toys,Supplier A,Bangalore,Email,2025-04-18,0,1746.8,4,8
O10988,P364,Home,Supplier A,Delhi,Website Banner,2025-05-21,0,1270.7,1,3
O10989,P440,Clothing,Supplier C,Bangalore,Social Media,2025-05-09,1,803.59,4,7
O10990,P904,Clothing,Supplier C,Hyderabad,Email,2025-04-03,0,1668.54,1,9
O10991,P806,Home,Supplier B,Delhi,Website Banner,2025-04-30,0,1644.62,4,8
O10992,P852,Toys,Supplier B,Chennai,Website Banner,2025-06-17,0,1722.28,3,3
O10993,P223,Clothing,Supplier C,Hyderabad,Website Banner,2025-04-01,0,407.93,1,2
O10994,P773,Books,Supplier C,Mumbai,Website Banner,2025-05-30,0,1944.85,3,7
O10995,P508,Clothing,Supplier A,Mumbai,Email,2025-06-16,0,1927.33,1,7
O10996,P848,Electronics,Supplier C,Mumbai,Social Media,2025-04-11,0,843.45,4,9
O10997,P744,Electronics,Supplier B,Hyderabad,Website Banner,2025-04-28,0,318.61,4,5
O10998,P342,Toys,Supplier A,Hyderabad,Email,2025-05-24,0,500.7,4,4
O10999,P720,Home,Supplier B,Hyderabad,Social Media,2025-05-20,0,1987.1,2,8
O11000,P273,Toys,Supplier A,Delhi,Website Banner,2025-05-28,0,1213.42,2,4
O11001,P760,Toys,Supplier C,Delhi,Social Media,2025-05-24,0,841.92,1,4
O11002,P484,Toys,Supplier B,Mumbai,Social Media,2025-04-01,0,718.76,2,2
O11003,P214,Toys,Supplier A,Bangalore,Email,2025-04-01,0,662.59,4,1
O11004,P926,Books,Supplier A,Mumbai,Social Media,2025-05-17,1,1395.47,2,4
O11005,P319,Books,Supplier C,Chennai,Email,2025-05-04,0,954.9,2,7
O11006,P606,Clothing,Supplier C,Delhi,Website Banner,2025-06-19,0,1937.74,3,9
O11007,P639,Electronics,Supplier C,Hyderabad,Social Media,2025-05-29,0,1430.92,1,9
O11008,P755,Toys,Supplier B,Delhi,Social Media,2025-05-01,0,1625.68,1,1
O11009,P454,Clothing,Supplier A,Hyderabad,TV,2025-04-08,0,726.93,1,5
O11010,P483,Electronics,Supplier C,Chennai,Website Banner,2025-05-14,1,342.54,2,7
O11011,P542,Home,Supplier B,Chennai,Website Banner,2025-06-05,0,1078.08,4,7
O11012,P642,Books,Supplier B,Delhi,TV,2025-05-21,0,766.25,3,6
O11013,P550,Electronics,Supplier B,Hyderabad,TV,2025-05-13,0,563.75,1,4
O11014,P886,Home,Supplier C,Chennai,Email,2025-04-09,0,1914.76,2,3
O11015,P257,Electronics,Supplier C,Mumbai,Email,2025-05-11,0,999.18,4,9
O11016,P200,Books,Supplier A,Mumbai,Social Media,2025-06-20,0,514.48,3,4
O11017,P115,Books,Supplier A,Hyderabad,Social Media,2025-04-04,0,557.57,3,8
O11018,P457,Clothing,Supplier C,Delhi,Social Media,2025-06-02,0,705.28,1,1
O11019,P389,Toys,Supplier B,Chennai,Social Media,2025-06-02,1,1998.77,1,7
O11020,P144,Electronics,Supplier B,Delhi,Email,2025-05-29,1,682.42,4,6
O11021,P677,Electronics,Supplier B,Mumbai,Website Banner,2025-06-09,0,791.84,2,1
O11022,P553,Home,Supplier A,Chennai,Social Media,2025-06-01,0,1386.79,4,4
O11023,P474,Books,Supplier B,Delhi,Website Banner,2025-05-06,1,729.13,1,5
O11024,P756,Electronics,Supplier A,Bangalore,Social Media,2025-05-11,0,588.45,4,8
O11025,P607,Books,Supplier A,Hyderabad,TV,2025-04-03,0,485.55,2,4
O11026,P985,Electronics,Supplier B,Hyderabad,Social Media,2025-05-03,1,762.83,3,3
O11027,P250,Clothing,Supplier B,Bangalore,Social Media,2025-06-06,1,390.65,3,2
O11028,P277,Toys,Supplier C,Mumbai,Social Media,2025-05-07,0,233.56,3,4
O11029,P241,Electronics,Supplier C,Chennai,Email,2025-05-03,0,1648.36,3,4
O11030,P694,Books,Supplier B,Hyderabad,TV,2025-05-25,0,448.21,1,5
O11031,P540,Clothing,Supplier A,Bangalore,Social Media,2025-05-15,0,1596.76,1,7
O11032,P916,Electronics,Supplier A,Bangalore,Social Media,2025-05-07,0,1635.58,2,9
O11033,P563,Home,Supplier A,Mumbai,Website Banner,2025-05-27,0,1168.26,2,2
O11034,P634,Toys,Supplier A,Mumbai,TV,2025-06-07,0,757.43,2,5
O11035,P262,Electronics,Supplier A,Delhi,Social Media,2025-06-29,0,461.06,2,9
O11036,P349,Clothing,Supplier C,Hyderabad,Website Banner,2025-04-10,0,1526.25,4,3
O11037,P224,Home,Supplier B,Delhi,Website Banner,2025-04-19,0,1282.5,2,1
O11038,P976,Clothing,Supplier C,Bangalore,Email,2025-06-16,0,1379.82,3,2
O11039,P612,Clothing,Supplier A,Chennai,Website Banner,2025-06-28,0,215.6,3,6
O11040,P695,Home,Supplier A,Chennai,Social Media,2025-06-21,1,1869.53,3,5
O11041,P311,Clothing,Supplier A,Mumbai,Email,2025-06-05,0,319.32,4,1
O11042,P954,Home,Supplier A,Chennai,Email,2025-04-13,0,860.25,2,1
O11043,P875,Electronics,Supplier B,Chennai,Social Media,2025-06-06,1,924.88,3,4
O11044,P738,Home,Supplier A,Chennai,TV,2025-04-27,0,202.44,3,4
O11045,P702,Home,Supplier B,Bangalore,Website Banner,2025-05-13,0,1094.76,3,6
O11046,P597,Toys,Supplier A,Chennai,Email,2025-05-05,1,1555.06,3,6
O11047,P134,Home,Supplier B,Chennai,TV,2025-05-05,0,1681.88,1,6
O11048,P351,Home,Supplier C,Chennai,Social Media,2025-04-26,0,1782.91,2,1
O11049,P149,Electronics,Supplier A,Delhi,Website Banner,2025-05-30,0,1077.89,2,9
O11050,P560,Toys,Supplier B,Bangalore,Website Banner,2025-04-12,0,1335.15,4,7
O11051,P331,Books,Supplier C,Mumbai,Email,2025-05-05,1,343.14,1,7
O11052,P760,Electronics,Supplier A,Delhi,Website Banner,2025-06-17,1,1078.47,4,7
O11053,P568,Electronics,Supplier A,Hyderabad,Website Banner,2025-05-17,0,478.67,3,2
O11054,P386,Books,Supplier A,Bangalore,Website Banner,2025-06-25,0,865.36,4,2
O11055,P616,Home,Supplier B,Bangalore,Website Banner,2025-06-22,0,792.75,3,6
O11056,P946,Clothing,Supplier B,Hyderabad,Social Media,2025-06-26,0,962.37,3,7
O11057,P356,Toys,Supplier C,Hyderabad,TV,2025-06-19,0,1228.95,2,3
O11058,P425,Clothing,Supplier B,Hyderabad,Social Media,2025-04-15,0,1825.18,2,4
O11059,P525,Books,Supplier B,Mumbai,Social Media,2025-05-19,0,910.07,2,3
O11060,P773,Electronics,Supplier A,Chennai,Email,2025-05-16,0,1966.04,2,7
O11061,P671,Electronics,Supplier A,Bangalore,Website Banner,2025-05-26,0,1566.25,2,7
O11062,P533,Toys,Supplier A,Chennai,Social Media,2025-05-22,0,1120.67,1,4
O11063,P417,Electronics,Supplier A,Chennai,Website Banner,2025-06-03,0,1359.25,2,7
O11064,P416,Electronics,Supplier A,Hyderabad,Social Media,2025-04-09,0,384.0,4,5
O11065,P296,Toys,Supplier A,Mumbai,Social Media,2025-05-17,0,1720.14,3,1
O11066,P987,Toys,Supplier A,Delhi,Email,2025-04-12,0,1248.24,2,4
O11067,P229,Books,Supplier C,Mumbai,TV,2025-04-14,0,1974.92,1,7
O11068,P737,Electronics,Supplier C,Chennai,TV,2025-04-03,0,1345.57,4,2
O11069,P309,Electronics,Supplier C,Mumbai,Social Media,2025-05-03,1,1701.4,4,2
O11070,P795,Books,Supplier C,Hyderabad,Email,2025-06-19,0,1639.57,3,1
O11071,P472,Home,Supplier A,Delhi,Website Banner,2025-06-25,0,821.83,4,2
O11072,P316,Home,Supplier C,Hyderabad,Website Banner,2025-04-13,0,667.3,4,8
O11073,P251,Home,Supplier A,Delhi,Social Media,2025-05-10,0,974.89,4,8
O11074,P744,Books,Supplier C,Chennai,TV,2025-05-17,0,1041.03,4,8
O11075,P927,Electronics,Supplier B,Delhi,Email,2025-06-27,1,632.15,1,1
O11076,P570,Books,Supplier C,Delhi,TV,2025-05-21,0,1810.28,3,1
O11077,P997,Books,Supplier C,Delhi,Website Banner,2025-04-07,1,1176.59,2,4
O11078,P960,Home,Supplier A,Mumbai,TV,2025-06-28,1,1961.2,4,6
O11079,P339,Clothing,Supplier C,Mumbai,Website Banner,2025-04-21,0,1658.03,1,8
O11080,P289,Electronics,Supplier B,Chennai,Email,2025-06-21,0,1200.27,3,2
O11081,P226,Home,Supplier A,Delhi,Email,2025-04-17,0,1904.67,2,3
O11082,P316,Clothing,Supplier A,Bangalore,Social Media,2025-05-20,0,1108.77,3,6
O11083,P627,Clothing,Supplier C,Chennai,Social Media,2025-04-15,0,1796.79,1,4
O11084,P821,Toys,Supplier A,Delhi,TV,2025-06-15,0,844.66,1,2
O11085,P196,Electronics,Supplier A,Delhi,Email,2025-06-14,0,881.56,1,7
O11086,P960,Clothing,Supplier A,Mumbai,Email,2025-04-09,0,952.64,4,4
O11087,P819,Home,Supplier A,Chennai,Social Media,2025-04-16,0,1183.93,1,8
O11088,P302,Toys,Supplier A,Delhi,Website Banner,2025-04-23,0,1196.28,2,8
O11089,P790,Electronics,Supplier A,Delhi,TV,2025-06-06,0,1093.52,4,7
O11090,P711,Books,Supplier B,Chennai,TV,2025-04-18,0,750.8,3,9
O11091,P632,Home,Supplier C,Bangalore,Social Media,2025-04-17,0,1868.97,2,4
O11092,P557,Clothing,Supplier B,Chennai,Email,2025-05-24,0,1259.45,4,7
O11093,P577,Clothing,Supplier A,Chennai,Social Media,2025-06-25,1,933.93,1,1
O11094,P634,Home,Supplier A,Bangalore,Social Media,2025-04-11,0,1372.12,3,4
O11095,P766,Clothing,Supplier C,Chennai,Social Media,2025-05-01,0,1582.34,1,2
O11096,P913,Toys,Supplier B,Delhi,Social Media,2025-06-18,0,1929.31,2,9
O11097,P740,Electronics,Supplier C,Chennai,Website Banner,2025-05-22,0,1099.19,2,5
O11098,P134,Toys,Supplier B,Bangalore,Website Banner,2025-06-29,0,401.78,4,3
O11099,P303,Clothing,Supplier A,Hyderabad,Email,2025-05-19,0,993.38,2,4
O11100,P516,Books,Supplier C,Chennai,Social Media,2025-04-25,0,1062.15,3,6
O11101,P721,Electronics,Supplier C,Mumbai,Website Banner,2025-06-05,0,1814.59,4,1
O11102,P338,Electronics,Supplier A,Delhi,Email,2025-05-12,0,910.64,3,7
O11103,P803,Home,Supplier C,Delhi,Social Media,2025-05-01,0,1915.98,1,8
O11104,P883,Home,Supplier B,Mumbai,TV,2025-05-07,0,1073.24,3,7
O11105,P820,Books,Supplier B,Mumbai,Website Banner,2025-06-27,0,1952.8,3,7
O11106,P519,Electronics,Supplier B,Chennai,Email,2025-04-15,1,214.76,2,9
O11107,P386,Books,Supplier B,Mumbai,TV,2025-04-12,0,1817.87,1,4
O11108,P289,Home,Supplier A,Hyderabad,Social Media,2025-04-11,0,1876.02,2,7
O11109,P709,Home,Supplier C,Bangalore,Social Media,2025-04-06,0,1929.84,1,9
O11110,P911,Electronics,Supplier B,Mumbai,Social Media,2025-06-06,0,223.54,1,5
O11111,P491,Toys,Supplier A,Mumbai,Website Banner,2025-06-29,1,509.06,3,2
O11112,P952,Clothing,Supplier C,Hyderabad,Email,2025-05-17,0,1376.78,2,5
O11113,P619,Home,Supplier C,Delhi,TV,2025-06-01,0,245.85,3,4
O11114,P753,Home,Supplier A,Delhi,Email,2025-06-07,0,314.5,3,8
O11115,P963,Toys,Supplier A,Chennai,Website Banner,2025-04-10,0,597.94,3,5
O11116,P111,Toys,Supplier B,Hyderabad,Email,2025-05-20,1,1122.39,1,9
O11117,P806,Books,Supplier C,Bangalore,Website Banner,2025-05-21,0,1182.62,2,9
O11118,P855,Books,Supplier C,Bangalore,Social Media,2025-04-08,1,261.67,2,3
O11119,P549,Clothing,Supplier A,Hyderabad,TV,2025-04-07,0,506.66,3,6
O11120,P295,Clothing,Supplier C,Bangalore,Social Media,2025-06-23,0,1099.47,1,6
O11121,P756,Electronics,Supplier B,Delhi,Email,2025-05-04,0,1269.09,2,4
O11122,P905,Books,Supplier C,Bangalore,Social Media,2025-05-27,1,467.12,4,3
O11123,P364,Home,Supplier A,Bangalore,TV,2025-05-10,0,917.91,2,1
O11124,P312,Books,Supplier A,Hyderabad,Social Media,2025-04-16,0,1827.92,3,7
O11125,P476,Home,Supplier B,Hyderabad,TV,2025-06-19,1,1998.02,4,5
O11126,P683,Toys,Supplier B,Bangalore,TV,2025-04-20,0,1976.99,1,7
O11127,P712,Books,Supplier C,Mumbai,Social Media,2025-04-18,0,1787.01,4,1
O11128,P940,Toys,Supplier C,Hyderabad,Website Banner,2025-04-14,0,910.39,4,8
O11129,P277,Clothing,Supplier A,Chennai,Email,2025-04-09,0,1435.83,3,3
O11130,P761,Clothing,Supplier B,Chennai,Website Banner,2025-04-22,0,949.87,2,7
O11131,P976,Electronics,Supplier B,Delhi,Website Banner,2025-06-27,0,1367.35,1,3
O11132,P996,Books,Supplier B,Bangalore,Social Media,2025-04-28,0,756.98,4,3
O11133,P424,Toys,Supplier C,Mumbai,Email,2025-04-11,0,1291.16,3,9
O11134,P150,Home,Supplier B,Delhi,Email,2025-04-29,0,1142.77,2,2
O11135,P730,Clothing,Supplier A,Bangalore,Website Banner,2025-06-14,1,244.06,4,4
O11136,P777,Clothing,Supplier A,Hyderabad,Social Media,2025-06-23,0,1623.27,3,6
O11137,P448,Home,Supplier C,Chennai,Email,2025-05-03,0,221.42,3,3
O11138,P829,Toys,Supplier C,Mumbai,Website Banner,2025-06-16,0,727.68,3,7
O11139,P917,Toys,Supplier B,Chennai,Email,2025-05-15,0,210.66,1,7
O11140,P971,Books,Supplier C,Hyderabad,Social Media,2025-06-13,0,877.16,2,5
O11141,P539,Books,Supplier A,Bangalore,Social Media,2025-06-28,0,313.69,4,3
O11142,P203,Electronics,Supplier B,Hyderabad,Social Media,2025-04-04,0,1844.32,2,2
O11143,P236,Clothing,Supplier A,Hyderabad,Email,2025-06-22,0,948.22,2,4
O11144,P663,Books,Supplier B,Chennai,TV,2025-06-08,0,1027.09,4,4
O11145,P530,Toys,Supplier C,Mumbai,Email,2025-04-15,0,829.73,2,8
O11146,P659,Home,Supplier B,Hyderabad,TV,2025-05-21,0,1329.51,1,8
O11147,P796,Toys,Supplier B,Chennai,Social Media,2025-04-20,0,1611.93,4,5
O11148,P334,Clothing,Supplier A,Mumbai,Website Banner,2025-06-18,0,1366.66,4,6
O11149,P185,Toys,Supplier A,Bangalore,TV,2025-04-20,1,1546.77,3,8
O11150,P108,Electronics,Supplier B,Bangalore,Social Media,2025-04-29,0,1830.75,2,1
O11151,P385,Clothing,Supplier C,Delhi,Social Media,2025-05-26,0,1754.38,4,5
O11152,P563,Home,Supplier C,Chennai,TV,2025-04-12,0,1413.31,4,4
O11153,P368,Electronics,Supplier A,Mumbai,Website Banner,2025-04-26,0,586.35,1,4
O11154,P373,Clothing,Supplier C,Hyderabad,Social Media,2025-04-24,0,1347.87,3,2
O11155,P282,Home,Supplier A,Bangalore,TV,2025-05-11,0,1110.95,4,1
O11156,P635,Electronics,Supplier C,Mumbai,Website Banner,2025-05-31,0,1490.99,1,6
O11157,P314,Electronics,Supplier B,Chennai,Website Banner,2025-05-26,0,1699.28,4,7
O11158,P295,Clothing,Supplier A,Delhi,Social Media,2025-06-16,0,1536.9,4,5
O11159,P898,Books,Supplier A,Bangalore,Email,2025-05-06,0,1723.81,4,8
O11160,P265,Electronics,Supplier B,Mumbai,Email,2025-06-28,0,314.96,1,9
O11161,P815,Electronics,Supplier A,Mumbai,Social Media,2025-05-30,0,256.92,2,2
O11162,P486,Home,Supplier C,Mumbai,Website Banner,2025-06-06,0,665.3,4,4
O11163,P384,Toys,Supplier C,Chennai,Social Media,2025-04-15,0,1821.2,4,9
O11164,P167,Clothing,Supplier A,Chennai,TV,2025-06-23,0,1682.59,2,5
O11165,P212,Clothing,Supplier C,Chennai,Email,2025-05-30,1,1428.91,4,3
O11166,P263,Books,Supplier A,Hyderabad,TV,2025-06-17,1,1461.37,3,6
O11167,P975,Books,Supplier B,Mumbai,Social Media,2025-04-02,0,1508.01,4,3
O11168,P885,Clothing,Supplier A,Bangalore,Social Media,2025-05-14,0,1896.68,3,5
O11169,P624,Books,Supplier B,Chennai,Website Banner,2025-05-21,0,1697.94,2,3
O11170,P394,Home,Supplier C,Chennai,Website Banner,2025-06-12,0,1322.1,1,6
O11171,P468,Clothing,Supplier B,Mumbai,Website Banner,2025-06-09,0,1398.29,2,5
O11172,P478,Books,Supplier C,Chennai,TV,2025-04-26,0,584.73,4,9
O11173,P886,Clothing,Supplier A,Hyderabad,Website Banner,2025-06-14,1,1383.17,3,3
O11174,P770,Toys,Supplier C,Hyderabad,Social Media,2025-06-07,0,964.42,1,6
O11175,P192,Electronics,Supplier A,Chennai,Website Banner,2025-05-17,0,475.33,4,8
O11176,P895,Clothing,Supplier A,Mumbai,Email,2025-06-15,0,1651.53,1,7
O11177,P295,Electronics,Supplier B,Mumbai,Website Banner,2025-05-24,0,1118.44,1,6
O11178,P420,Books,Supplier B,Mumbai,TV,2025-05-16,0,1959.37,4,2
O11179,P811,Electronics,Supplier B,Delhi,Email,2025-04-06,0,707.02,2,7
O11180,P857,Clothing,Supplier B,Chennai,Email,2025-06-07,0,1065.21,4,8
O11181,P863,Toys,Supplier C,Mumbai,Email,2025-04-02,0,1006.39,4,1
O11182,P753,Books,Supplier C,Hyderabad,TV,2025-05-19,1,417.4,2,9
O11183,P664,Clothing,Supplier C,Bangalore,Social Media,2025-05-05,0,967.01,3,4
O11184,P216,Books,Supplier A,Bangalore,Website Banner,2025-06-10,0,717.6,4,8
O11185,P630,Home,Supplier C,Mumbai,Email,2025-04-20,0,488.58,1,7
O11186,P680,Electronics,Supplier C,Bangalore,Email,2025-04-15,0,707.88,4,7
O11187,P719,Home,Supplier C,Bangalore,Email,2025-05-08,0,619.85,4,2
O11188,P642,Clothing,Supplier B,Delhi,Social Media,2025-06-23,1,1521.33,1,1
O11189,P687,Toys,Supplier C,Hyderabad,Social Media,2025-04-15,0,255.4,2,4
O11190,P611,Books,Supplier A,Hyderabad,TV,2025-05-13,1,1311.43,3,2
O11191,P107,Electronics,Supplier B,Delhi,Social Media,2025-05-31,0,1569.19,3,8
O11192,P305,Books,Supplier A,Delhi,Website Banner,2025-06-11,0,1065.3,1,7
O11193,P126,Clothing,Supplier C,Bangalore,TV,2025-05-30,1,1876.82,2,8
O11194,P990,Books,Supplier B,Chennai,TV,2025-05-10,0,1474.19,4,6
O11195,P357,Electronics,Supplier A,Bangalore,Website Banner,2025-06-29,0,1546.26,4,1
O11196,P612,Clothing,Supplier C,Delhi,Website Banner,2025-06-08,0,554.48,4,9
O11197,P326,Books,Supplier A,Hyderabad,Website Banner,2025-06-14,0,1599.13,4,6
O11198,P764,Toys,Supplier A,Bangalore,TV,2025-05-23,0,1697.77,4,1
O11199,P760,Clothing,Supplier A,Chennai,TV,2025-04-08,1,850.28,1,1
O11200,P987,Clothing,Supplier C,Bangalore,TV,2025-05-25,0,584.05,4,8
O11201,P955,Toys,Supplier C,Mumbai,Website Banner,2025-05-10,0,893.09,4,6
O11202,P794,Home,Supplier A,Bangalore,Website Banner,2025-06-10,1,1531.29,2,8
O11203,P233,Electronics,Supplier B,Delhi,Email,2025-04-14,0,951.75,4,8
O11204,P236,Home,Supplier B,Hyderabad,Social Media,2025-05-01,0,1525.97,3,8
O11205,P697,Books,Supplier C,Hyderabad,Email,2025-05-13,0,404.42,1,7
O11206,P610,Toys,Supplier C,Delhi,Website Banner,2025-04-24,0,1650.82,1,7
O11207,P145,Home,Supplier C,Mumbai,TV,2025-06-17,0,655.77,1,4
O11208,P134,Clothing,Supplier C,Delhi,Website Banner,2025-05-31,1,648.07,3,9
O11209,P527,Books,Supplier C,Bangalore,Social Media,2025-06-09,0,1262.69,4,2
O11210,P628,Books,Supplier B,Delhi,Email,2025-05-16,0,326.21,1,9
O11211,P744,Home,Supplier C,Delhi,Email,2025-05-09,0,247.34,3,3
O11212,P190,Home,Supplier A,Mumbai,TV,2025-05-15,0,669.85,2,2
O11213,P752,Toys,Supplier A,Bangalore,Email,2025-06-09,0,1168.52,4,4
O11214,P267,Electronics,Supplier B,Chennai,Email,2025-06-28,0,1833.71,3,5
O11215,P326,Home,Supplier A,Chennai,Website Banner,2025-04-16,0,1723.58,4,2
O11216,P806,Home,Supplier B,Hyderabad,Email,2025-05-25,1,1082.8,2,1
O11217,P611,Clothing,Supplier B,Delhi,Email,2025-05-27,0,266.69,3,5
O11218,P390,Books,Supplier A,Hyderabad,Email,2025-04-30,0,1163.45,4,9
O11219,P580,Electronics,Supplier C,Mumbai,TV,2025-06-04,1,1468.63,3,5
O11220,P288,Clothing,Supplier A,Chennai,TV,2025-06-10,0,810.5,1,9
O11221,P281,Toys,Supplier A,Delhi,Website Banner,2025-06-06,0,399.91,4,6
O11222,P750,Toys,Supplier B,Mumbai,Email,2025-04-07,0,701.42,3,3
O11223,P818,Home,Supplier A,Mumbai,TV,2025-06-27,0,1588.86,1,4
O11224,P724,Home,Supplier B,Delhi,TV,2025-05-09,0,832.24,2,4
O11225,P701,Toys,Supplier C,Mumbai,Website Banner,2025-04-28,0,1661.57,4,1
O11226,P690,Home,Supplier C,Delhi,Social Media,2025-06-27,0,775.14,4,3
O11227,P611,Electronics,Supplier C,Delhi,Email,2025-05-11,0,494.4,2,3
O11228,P803,Home,Supplier A,Bangalore,TV,2025-04-16,0,984.53,1,1
O11229,P917,Books,Supplier B,Hyderabad,Website Banner,2025-04-01,0,1014.09,2,9
O11230,P316,Home,Supplier C,Mumbai,Website Banner,2025-06-03,0,228.99,4,1
O11231,P834,Clothing,Supplier B,Mumbai,Website Banner,2025-05-26,1,410.68,3,9
O11232,P814,Electronics,Supplier B,Bangalore,TV,2025-06-03,1,532.87,1,1
O11233,P487,Clothing,Supplier C,Bangalore,Email,2025-05-16,0,404.46,1,2
O11234,P889,Clothing,Supplier C,Bangalore,Social Media,2025-04-15,0,814.75,1,2
O11235,P271,Books,Supplier B,Chennai,Email,2025-04-22,0,1936.32,2,6
O11236,P790,Electronics,Supplier C,Chennai,Website Banner,2025-04-06,0,1116.6,2,7
O11237,P547,Electronics,Supplier B,Chennai,Website Banner,2025-04-21,0,1329.6,3,1
O11238,P539,Electronics,Supplier B,Delhi,Social Media,2025-04-14,0,841.5,3,3
O11239,P367,Electronics,Supplier C,Mumbai,Email,2025-04-18,0,782.28,1,2
O11240,P358,Electronics,Supplier A,Hyderabad,Website Banner,2025-04-05,0,241.66,3,8
O11241,P952,Books,Supplier C,Delhi,Website Banner,2025-04-22,1,1100.6,2,9
O11242,P133,Home,Supplier A,Mumbai,Email,2025-05-03,0,1070.5,3,2
O11243,P727,Clothing,Supplier B,Mumbai,Website Banner,2025-04-27,0,484.1,2,2
O11244,P228,Electronics,Supplier B,Bangalore,Email,2025-04-27,0,1575.78,3,9
O11245,P449,Home,Supplier A,Bangalore,Website Banner,2025-04-11,0,1086.81,4,4
O11246,P620,Home,Supplier B,Delhi,Email,2025-04-15,0,810.19,2,5
O11247,P593,Clothing,Supplier A,Bangalore,Social Media,2025-04-11,0,464.44,4,9
